date,home_team,away_team,home_xg,away_xg
2016-10-23,Torino,Lazio,1.66152,1.31796
2016-10-23,Cagliari,Fiorentina,1.30024,2.22004
2016-10-23,Crotone,Napoli,1.78468,2.32041
2016-10-23,Empoli,Chievo,0.445783,1.014
2016-10-23,Atalanta,Inter,2.3909,0.235632
2016-10-23,Bologna,Sassuolo,1.39945,0.638691
2016-10-25,Genoa,AC Milan,0.918374,0.437331
2016-10-26,Fiorentina,Crotone,1.41393,0.725924
2016-10-26,Sassuolo,Roma,1.00699,2.21845
2016-10-26,Chievo,Bologna,1.00976,0.201128
2016-10-26,Pescara,Atalanta,0.22903,0.665026
2016-10-26,Lazio,Cagliari,3.41279,1.28037
2016-10-26,Juventus,Sampdoria,2.13285,0.347792
2016-10-26,Napoli,Empoli,3.89995,0.29497
2016-10-26,Inter,Torino,2.39829,0.547634
2016-10-27,Palermo,Udinese,0.59003,0.990877
2016-10-29,Bologna,Fiorentina,0.225855,1.71314
2016-10-29,Juventus,Napoli,0.49027,0.904839
2016-10-30,Atalanta,Genoa,1.30193,0.801499
2016-10-30,Lazio,Sassuolo,1.78915,1.2589
2016-10-30,AC Milan,Pescara,1.74004,0.736729
2016-10-30,Crotone,Chievo,1.72351,0.659158
2016-10-30,Empoli,Roma,0.326558,1.44104
2016-10-30,Sampdoria,Inter,0.821852,2.47165
2016-10-31,Udinese,Torino,2.11839,1.18042
2016-11-01,Cagliari,Palermo,0.672437,0.701202
2016-11-05,Napoli,Lazio,0.713297,0.414383
2016-11-05,Torino,Cagliari,2.84168,0.46731
2016-11-06,Pescara,Empoli,2.53565,2.50908
2016-11-06,Palermo,AC Milan,1.03556,1.03836
2016-11-06,Chievo,Juventus,1.10586,2.13748
2016-11-06,Genoa,Udinese,1.32186,0.870902
2016-11-06,Sassuolo,Atalanta,1.04128,1.3028
2016-11-06,Inter,Crotone,2.49682,0.248518
2016-11-06,Fiorentina,Sampdoria,1.57162,0.799869
2016-11-06,Roma,Bologna,3.45114,0.78738
2016-11-19,Chievo,Cagliari,1.20696,0.319548
2016-11-19,Udinese,Napoli,0.336535,1.77046
2016-11-19,Juventus,Pescara,1.75422,0.895007
2016-11-20,AC Milan,Inter,0.652106,1.59912
